                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun                      mixing_length_alpha                               E_star_erg                       dyn_freq_rad_per_s 
                                     988                                     6853                  2.0000000000000000E+000                  2.0000000000000000E-002                  8.8573111039160919E+008                  5.0000000000000000E+005                  7.5862089802759092E+003                  2.0605840228379929E+001                  2.6278387987752057E+000                 -2.9719255940063576E+000                  2.8645541751673981E-001                  4.8492725698278045E-007                  6.9380480693457836E-001                  7.2581054622244595E-005                  1.0945225232525706E-002                  1.7265570793825037E-003                  1.8639142794389077E-003                  2.0000000000000000E+000                  0.0000000000000000E+000                  1.2448537992932556E+000                  4.6456136513799726E-004                  7.1447167662070354E-001                  3.9133373835239672E-003                  7.6771436500990969E-003                  1.4650783367946677E-002                  3.7328769495474142E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0146724999399325E+004                  1.7396098215047871E+006                  9.7059861565142488E+008                  2.0632963074044774E+001                  2.0632952473884416E+001                  6.0704483425020983E-036                  1.3459261569453826E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.7951548089294248E+016                                "r26.4.1"                               "gfortran"                                 "15.2.0"                    "x86_64-linux-26.6.1"                                 "CRMATH"                               "20260810"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033                  1.8000000000000000E+000                  5.7737345331254988E+048                  2.0842016196800079E-004 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40 
                                     152                  1.9999999997092788E+000                  9.9999999985463939E-001                  1.4648437499999550E-012                  2.6267159325635050E+000                  1.8274062742844305E+011                  4.1941310834343121E-001                  4.1284148508054450E+000                  1.3440482223522493E+004                 -7.8384330884468474E+000                  1.4506642602706597E-008                  4.3439822369099703E+000                  2.2079144252060792E+004                  3.1375040130793419E+001                  7.3527914481385070E-001                  1.3570257087456516E+006                  1.2099316168447769E+000                  1.1544919459997649E+000                  1.2768793683599494E-001                  9.4032767412351048E-001                  1.7451672473040956E+000                  1.6460933098185072E+009                  1.2793104748736494E+009                  2.0605840228379712E+001                  1.5484521312333106E+002                  1.9148903878810051E+008                 -6.1465538798216853E-005                  1.0473573860771488E-005                                        1                  8.7113168901306891E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  6.9151555633950035E-002                 -3.4263521106252685E-002                  6.6938066452885392E-001                  1.7544911599140485E+002                  2.5377773828558384E-003 
                                     153                  1.9999999997063491E+000                  9.9999999985317456E-001                  7.3242187500000333E-013                  2.6267021775671249E+000                  1.8273967049334488E+011                  4.1941083412161934E-001                  4.1299421839576338E+000                  1.3487833120300280E+004                 -7.8395203965683891E+000                  1.4470368916511706E-008                  4.3456069562455548E+000                  2.2161898231575535E+004                  3.1434341483383943E+001                  7.3330455025596408E-001                  1.3626629547027315E+006                  1.2124101008797081E+000                  1.1570820227327820E+000                  1.2956336311143210E-001                  9.4182707098529850E-001                  1.7226268178830464E+000                  1.6031409776560683E+009                  1.2453632090199723E+009                  2.0605840228379705E+001                  1.5368985480315092E+002                  1.9268654879072514E+008                 -6.1629261848111650E-005                  1.0531041251522365E-005                                        1                  8.7575399656523089E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  7.2600849728570269E-002                 -3.5831502219116573E-002                  6.9028290704770157E-001                  1.7624756806796654E+002                  2.5302408400440938E-003 
                                     154                  1.9999999997048843E+000                  9.9999999985244215E-001                  1.4648437500000067E-012                  2.6266952827745138E+000                  1.8273919082262292E+011                  4.1940969414680968E-001                  4.1314866048561472E+000                  1.3535883406817155E+004                 -7.8406070756386361E+000                  1.4434206839362068E-008                  4.3472256370282096E+000                  2.2244653079974778E+004                  3.1492729843527783E+001                  7.3137652261065145E-001                  1.3683699431233511E+006                  1.2149945772814896E+000                  1.1597912308843603E+000                  1.3151761189868108E-001                  9.4332474023412860E-001                  1.7002174701128596E+000                  1.5604596355177708E+009                  1.2115503830797563E+009                  2.0605840228379705E+001                  1.5247112766793973E+002                  1.9388958364957422E+008                 -6.1731592293509644E-005                  1.0560333133458716E-005                                        1                  8.7809450730281195E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  7.6279301733821692E-002                 -3.7450658501779678E-002                  7.1173223088739035E-001                  1.7780749442210382E+002                  2.5264894090574076E-003 
                                     155                  1.9999999997019546E+000                  9.9999999985097732E-001                  7.3242187500000333E-013                  2.6266814585331639E+000                  1.8273822907015222E+011                  4.1940740845818297E-001                  4.1330729885095927E+000                  1.3585417469906286E+004                 -7.8417366816095395E+000                  1.4396712050548222E-008                  4.3488383410274150E+000                  2.2327409670544730E+004                  3.1551223014223897E+001                  7.2946395875660064E-001                  1.3742440344663707E+006                  1.2177347461908652E+000                  1.1626727509151593E+000                  1.3358787868740843E-001                  9.4484348413117436E-001                  1.6775987132229679E+000                  1.5174141277509084E+009                  1.1773688135709636E+009                  2.0605840228379702E+001                  1.5116211542460368E+002                  1.9511570013975251E+008                 -6.1979736685579913E-005                  1.0620139465141665E-005                                        1                  8.8282351280464500E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  8.0270915319169509E-002                 -3.9148372275120108E-002                  7.3409915535804005E-001                  1.7856871771211539E+002                  2.5189696475899394E-003 
                                     156                  1.9999999997004898E+000                  9.9999999985024490E-001                  7.3242187500000333E-013                  2.6266745283558208E+000                  1.8273774693771445E+011                  4.1940626262386821E-001                  4.1341441235257728E+000                  1.3618965619564568E+004                 -7.8424951975739052E+000                  1.4371589453645777E-008                  4.3499101709064831E+000                  2.2382581313176921E+004                  3.1589818371816108E+001                  7.2821165931315213E-001                  1.3782162233751330E+006                  1.2196335067534967E+000                  1.1646745976525210E+000                  1.3502112907105795E-001                  9.4585596932032434E-001                  1.6625776264103440E+000                  1.4888502187979982E+009                  1.1546418497085042E+009                  2.0605840228379698E+001                  1.5025031861939797E+002                  1.9593872189480522E+008                 -6.2126007098286336E-005                  1.0650691200267367E-005                                        1                  8.8521404429131234E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  8.3091292357734797E-002                 -4.0312243902388828E-002                  7.4937037937297557E-001                  1.7931745607958379E+002                  2.5151884353338946E-003 
                                     157                  1.9999999996990248E+000                  9.9999999984951249E-001                  1.1718750000000105E-012                  2.6266675860273319E+000                  1.8273726395992148E+011                  4.1940511477745396E-001                  4.1355551768050889E+000                  1.3663286557476487E+004                 -7.8434913192610711E+000                  1.4338663760913262E-008                  4.3512996214342037E+000                  2.2454305206863643E+004                  3.1639583111903050E+001                  7.2660878880669788E-001                  1.3834574312390557E+006                  1.2221954436306188E+000                  1.1673820279456049E+000                  1.3695307498116166E-001                  9.4717280261330217E-001                  1.6431097069561271E+000                  1.4518633053608024E+009                  1.1251596344088907E+009                  2.0605840228379698E+001                  1.4901608450432866E+002                  1.9701692996349400E+008                 -6.2288164276539011E-005                  1.0681690608302441E-005                                        1                  8.8759548044229962E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  8.6966934041935534E-002                 -4.1865379892519143E-002                  7.6968382338134711E-001                  1.8048947829570125E+002                  2.5113475420099028E-003 
                                     158                  1.9999999996966813E+000                  9.9999999984834065E-001                  1.1718750000000105E-012                  2.6266564527186174E+000                  1.8273648941563422E+011                  4.1940327398693567E-001                  4.1373320728501746E+000                  1.3719303788459534E+004                 -7.8447512211067680E+000                  1.4297127128518522E-008                  4.3530036632274118E+000                  2.2542582264987897E+004                  3.1700590583417640E+001                  7.2466346628100664E-001                  1.3900741001104955E+006                  1.2255217376053562E+000                  1.1709078145450003E+000                  1.3945791766725676E-001                  9.4880243639687578E-001                  1.6191233751159695E+000                  1.4063547039176340E+009                  1.0888018123960903E+009                  2.0605840228379691E+001                  1.4740859222923453E+002                  1.9836443490558809E+008                 -6.2580788707152228E-005                  1.0732300702085097E-005                                        1                  8.9140402924013278E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  9.2118517362590399E-002                 -4.3850835244687816E-002                  7.9556713604301443E-001                  1.8162941800190487E+002                  2.5050700301203145E-003 
                                     159                  1.9999999996943376E+000                  9.9999999984716881E-001                  8.7890625000001433E-013                  2.6266452869701409E+000                  1.8273571261451270E+011                  4.1940142782496365E-001                  4.1389241863419777E+000                  1.3769690740025142E+004                 -7.8458840710016782E+000                  1.4259881909327248E-008                  4.3544892599318015E+000                  2.2619826004270817E+004                  3.1753707912914656E+001                  7.2298790907478783E-001                  1.3960197171086026E+006                  1.2285979137146203E+000                  1.1741786101257050E+000                  1.4177053223294289E-001                  9.5023354341640442E-001                  1.5981545747308878E+000                  1.3666388300362649E+009                  1.0569966875141282E+009                  2.0605840228379691E+001                  1.4592146441076056E+002                  1.9956232897019389E+008                 -6.2915802008615433E-005                  1.0784243544931383E-005                                        1                  8.9520597517833870E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  9.7001584832309723E-002                 -4.5653903940476463E-002                  8.1901667278264922E-001                  1.8246327992706117E+002                  2.4985833098429026E-003 
                                     160                  1.9999999996925799E+000                  9.9999999984628996E-001                  8.7890624999998848E-013                  2.6266368907234754E+000                  1.8273512848763217E+011                  4.1940003957149768E-001                  4.1403135312435309E+000                  1.3813811684884398E+004                 -7.8468713221005988E+000                  1.4227502739362452E-008                  4.3557586125209440E+000                  2.2686035770227805E+004                  3.1798870396559302E+001                  7.2157670820708308E-001                  1.4012217900730509E+006                  1.2313565644961804E+000                  1.1771196439265261E+000                  1.4384098168236426E-001                  9.5145830671322151E-001                  1.5802792335596487E+000                  1.3328401475433342E+009                  1.0298745818342956E+009                  2.0605840228379684E+001                  1.4459128232299418E+002                  2.0060067537988526E+008                 -6.3195765927589873E-005                  1.0824128095756352E-005                                        1                  8.9802342370383907E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.0147378236028919E-001                 -4.7242288363395515E-002                  8.3963674030860380E-001                  1.8327912519491898E+002                  2.4935086977204927E-003 
                                     161                  1.9999999996908222E+000                  9.9999999984541110E-001                  8.7890624999998848E-013                  2.6266284753146505E+000                  1.8273454302764023E+011                  4.1939864814526617E-001                  4.1417290407279248E+000                  1.3858908923550303E+004                 -7.8478782867098955E+000                  1.4194552756828791E-008                  4.3570242820620333E+000                  2.2752246384702259E+004                  3.1843779817802275E+001                  7.2018628318190059E-001                  1.4065359620022869E+006                  1.2342385654454959E+000                  1.1801998175952888E+000                  1.4600034061559017E-001                  9.5268219456905934E-001                  1.5624808884803565E+000                  1.2992474033077478E+009                  1.0028669908001070E+009                  2.0605840228379684E+001                  1.4320646110297767E+002                  2.0165186461870447E+008                 -6.3500669375602349E-005                  1.0864856274717919E-005                                        1                  9.0078802944210265E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.0616777423683846E-001                 -4.8870940956517783E-002                  8.6037380494586235E-001                  1.8407700431462484E+002                  2.4881926725424264E-003 
                                     162                  1.9999999996890645E+000                  9.9999999984453225E-001                  1.7578125000000287E-012                  2.6266200403169382E+000                  1.8273395620484940E+011                  4.1939725347568207E-001                  4.1438913879676793E+000                  1.3928084340879948E+004                 -7.8494076682625815E+000                  1.4144654108316175E-008                  4.3589159213370454E+000                  2.2851563582172555E+004                  3.1910236466138151E+001                  7.1815244197530248E-001                  1.4146797662543368E+006                  1.2387757478960661E+000                  1.1850640798227701E+000                  1.4939183076687523E-001                  9.5450326430511034E-001                  1.5361167552792023E+000                  1.2496082643246865E+009                  9.6286564574591196E+008                  2.0605840228379680E+001                  1.4104102390165340E+002                  2.0324528232283202E+008                 -6.3830080197928299E-005                  1.0906463697068942E-005                                        1                  9.0346764858767146E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.1353731957379029E-001                 -5.1363190635397189E-002                  8.9105078164372542E-001                  1.8561945566119797E+002                  2.4825613513951086E-003 
                                     163                  1.9999999996855489E+000                  9.9999999984277443E-001                  8.7890624999998848E-013                  2.6266031106450516E+000                  1.8273277840757623E+011                  4.1939445425590038E-001                  4.1461452474141050E+000                  1.4000554851804753E+004                 -7.8510286638009950E+000                  1.4091957872455802E-008                  4.3607994054468282E+000                  2.2950883340248722E+004                  3.1977020764856771E+001                  7.1614173273572612E-001                  1.4232059345447931E+006                  1.2436764846366490E+000                  1.1903383907440765E+000                  1.5304389553753656E-001                  9.5633938903170856E-001                  1.5096789447899841E+000                  1.1999955224749808E+009                  9.2277531227184439E+008                  2.0605840228379677E+001                  1.3871617382496981E+002                  2.0488933593426171E+008                 -6.4569441371709171E-005                  1.0992542651136605E-005                                        1                  9.0858099057764013E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.2146491141192101E-001                 -5.3944561191787692E-002                  9.2157271564873644E-001                  1.8636391515829084E+002                  2.4702431946103495E-003 
                                     164                  1.9999999996837912E+000                  9.9999999984189558E-001                  8.7890624999998848E-013                  2.6265946140729941E+000                  1.8273218730105820E+011                  4.1939304939183358E-001                  4.1476778907191729E+000                  1.4050050677725705E+004                 -7.8521251412914452E+000                  1.4056424320501321E-008                  4.3620505549113080E+000                  2.3017097369055307E+004                  3.2020933842653783E+001                  7.1483701953231860E-001                  1.4290218824434932E+006                  1.2471022480136964E+000                  1.1940371750262755E+000                  1.5558950478674222E-001                  9.5754975132010922E-001                  1.4923307902453953E+000                  1.1675384388874776E+009                  8.9648806934693754E+008                  2.0605840228379673E+001                  1.3710556928971747E+002                  2.0599855410615057E+008                 -6.4980555296956750E-005                  1.1037079239677231E-005                                        1                  9.1096328290206555E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.2697876441048819E-001                 -5.5672833656546218E-002                  9.4132830053815220E-001                  1.8709079944401219E+002                  2.4634168318686690E-003 
                                     165                  1.9999999996820335E+000                  9.9999999984101673E-001                  8.7890625000001433E-013                  2.6265860959670757E+000                  1.8273159469642944E+011                  4.1939164096269294E-001                  4.1492431263618546E+000                  1.4100779661350982E+004                 -7.8532467772309742E+000                  1.4020168163679751E-008                  4.3632981264785622E+000                  2.3083312256803300E+004                  3.2064601188758587E+001                  7.1355450723559044E-001                  1.4349766686471181E+006                  1.2506758852052426E+000                  1.1979058461579641E+000                  1.5823850296711847E-001                  9.5875371077406046E-001                  1.4751374970017517E+000                  1.1354565618154199E+009                  8.7045854347807038E+008                  2.0605840228379670E+001                  1.3543700185707564E+002                  2.0712406585766050E+008                 -6.5416807847894128E-005                  1.1082663620098039E-005                                        1                  9.1314857405394863E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.3269958441933671E-001                 -5.7403085879432852E-002                  9.6057499139398295E-001                  1.8780026260967128E+002                  2.4559690825706870E-003 
                                     166                  1.9999999996802758E+000                  9.9999999984013788E-001                  1.1718749999999846E-012                  2.6265775557778905E+000                  1.8273100055546783E+011                  4.1939022887760158E-001                  4.1511082227479674E+000                  1.4161466285244369E+004                 -7.8545825354028915E+000                  1.3977112623395835E-008                  4.3647491303327195E+000                  2.3160563963888504E+004                  3.2115114191001503E+001                  7.1209006251091722E-001                  1.4420903783996981E+006                  1.2550276463546417E+000                  1.2026307100282647E+000                  1.6145515462118287E-001                  9.6014514205046597E-001                  1.4553459918940568E+000                  1.0986419557265494E+009                  8.4053302773137414E+008                  2.0605840228379670E+001                  1.3342176511236644E+002                  2.0845604830117419E+008                 -6.5878325088273299E-005                  1.1129337767058644E-005                                        1                  9.1511017462861130E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.3961188937772334E-001                 -5.9401875364928643E-002                  9.8215019608446275E-001                  1.8871948234750451E+002                  2.4478157401644136E-003 
                                     167                  1.9999999996779321E+000                  9.9999999983896604E-001                  5.8593749999999232E-013                  2.6265661336955102E+000                  1.8273020592119666E+011                  4.1938834027616861E-001                  4.1527559378331551E+000                  1.4215297000111643E+004                 -7.8557733004761596E+000                  1.3938842135887214E-008                  4.3659890225593498E+000                  2.3226780864629065E+004                  3.2158466550649429E+001                  7.1085120812518832E-001                  1.4483914402645328E+006                  1.2589531710292556E+000                  1.2069057633749323E+000                  1.6434808318283353E-001                  9.6133539684450320E-001                  1.4384837302397906E+000                  1.0673843299582943E+009                  8.1507829944491732E+008                  2.0605840228379662E+001                  1.3161688574621004E+002                  2.0962418189695039E+008                 -6.6534989678619896E-005                  1.1193357218020154E-005                                        1                  9.1732964356523391E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.4578385391990520E-001                 -6.1095484982914748E-002                  9.9986853207865889E-001                  1.8916771315526523E+002                  2.4356884178470544E-003 
                                     168                  1.9999999996767601E+000                  9.9999999983838006E-001                  5.8593750000001817E-013                  2.6265604069367066E+000                  1.8272980751058667E+011                  4.1938739337350855E-001                  4.1538702076035046E+000                  1.4251816029732576E+004                 -7.8565759666858490E+000                  1.3913104058784681E-008                  4.3668136623413236E+000                  2.3270925850122465E+004                  3.2187091361815007E+001                  7.1004205838358425E-001                  1.4526592051090496E+006                  1.2616469782881512E+000                  1.2098464197435215E+000                  1.6632841353380357E-001                  9.6211896838377053E-001                  1.4274174250730836E+000                  1.0469292220387194E+009                  7.9839793433455479E+008                  2.0605840228379662E+001                  1.3038682279914661E+002                  2.1041020179537648E+008                 -6.6879847290902215E-005                  1.1226151944533860E-005                                        1                  9.1822971470690973E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.4997644287515147E-001                 -6.2193584462812618E-002                  1.0110665332675683E+000                  1.8960848360652383E+002                  2.4289897800841703E-003 
                                     169                  1.9999999996755882E+000                  9.9999999983779408E-001                  1.1718750000000105E-012                  2.6265546695588391E+000                  1.8272940836120844E+011                  4.1938644471294728E-001                  4.1555656397699927E+000                  1.4307562106265173E+004                 -7.8577933770232251E+000                  1.3874157584870911E-008                  4.3680477042648596E+000                  2.3337143906939727E+004                  3.2229611188025224E+001                  7.0885361979050865E-001                  1.4591616554370078E+006                  1.2658018782846132E+000                  1.2143932024882564E+000                  1.6937498055611339E-001                  9.6327797182055630E-001                  1.4110997321732075E+000                  1.0168598111651067E+009                  7.7384566129834211E+008                  2.0605840228379662E+001                  1.2850239062260852E+002                  2.1160033348481393E+008                 -6.7231370437876466E-005                  1.1259466400641664E-005                                        1                  9.1893850565670407E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.5636154275868119E-001                 -6.3778654592239303E-002                  1.0267964472714948E+000                  1.9046805442110031E+002                  2.4217643832909505E-003 
                                     170                  1.9999999996732445E+000                  9.9999999983662224E-001                  1.1718749999999846E-012                  2.6265431625164841E+000                  1.8272860781627179E+011                  4.1938454204706987E-001                  4.1578969202767668E+000                  1.4384571201760951E+004                 -7.8594783018775569E+000                  1.3820434535181044E-008                  4.3696876864760581E+000                  2.3425436196600691E+004                  3.2286206485296645E+001                  7.0729923250791848E-001                  1.4681187366144871E+006                  1.2716171434311165E+000                  1.2207799332057236E+000                  1.7362289364432151E-001                  9.6480651556731711E-001                  1.3896728946925014E+000                  9.7756219312417340E+008                  7.4170365533319163E+008                  2.0605840228379655E+001                  1.2588553079881682E+002                  2.1322466931783420E+008                 -6.7958681591738022E-005                  1.1327727170861228E-005                                        1                  9.1976483559918590E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.6509761144536228E-001                 -6.5760206931670021E-002                  1.0456376754510315E+000                  1.9129885397664881E+002                  2.4056328383631996E-003 
                                     171                  1.9999999996709010E+000                  9.9999999983545040E-001                  7.3242187500000333E-013                  2.6265316106423260E+000                  1.8272780415238663E+011                  4.1938263195996123E-001                  4.1598510121902281E+000                  1.4449439874016211E+004                 -7.8608981466017722E+000                  1.3775324983601429E-008                  4.3710156503576405E+000                  2.3497174944006623E+004                  3.2332050836011092E+001                  7.0606403510609861E-001                  1.4756357578451235E+006                  1.2765697357654637E+000                  1.2262406029588562E+000                  1.7722558820655954E-001                  9.6602919582900992E-001                  1.3726115335379476E+000                  9.4644207718098247E+008                  7.1620896421454656E+008                  2.0605840228379655E+001                  1.2367427592134042E+002                  2.1457614467454010E+008                 -6.8717521656794827E-005                  1.1398240081746142E-005                                        1                  9.1968401582708256E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.7230927370695781E-001                 -6.7211298587684029E-002                  1.0586974085908001E+000                  1.9180384075533314E+002                  2.3869406129855665E-003 
                                     172                  1.9999999996694360E+000                  9.9999999983471799E-001                  7.3242187500000333E-013                  2.6265243670263194E+000                  1.8272730021402103E+011                  4.1938143423335256E-001                  4.1613824592993645E+000                  1.4500482693037844E+004                 -7.8620088728754132E+000                  1.3740139028651060E-008                  4.3720344162729612E+000                  2.3552359204617343E+004                  3.2366985975171481E+001                  7.0513727307052987E-001                  1.4815279980401872E+006                  1.2804907256561378E+000                  1.2305780278657230E+000                  1.8006797271155278E-001                  9.6694973358825309E-001                  1.3598130922441307E+000                  9.2320968868762088E+008                  6.9715446568533647E+008                  2.0605840228379652E+001                  1.2193444796692869E+002                  2.1562967817593408E+008                 -6.9199239314301096E-005                  1.1443449021664769E-005                                        1                  9.1905580585807282E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.7769427062862952E-001                 -6.8192098229535106E-002                  1.0664034492354684E+000                  1.9229817166662463E+002                  2.3736989930310940E-003 
                                     173                  1.9999999996679712E+000                  9.9999999983398558E-001                  7.3242187500000333E-013                  2.6265171048206706E+000                  1.8272679498237405E+011                  4.1938023342964420E-001                  4.1629433296464127E+000                  1.4552691725749053E+004                 -7.8631421735779341E+000                  1.3704330584911168E-008                  4.3730508091917999E+000                  2.3607544075559104E+004                  3.2401746961104848E+001                  7.0422830205107301E-001                  1.4875291680092323E+006                  1.2845115030303289E+000                  1.2350392429991708E+000                  1.8297439952529762E-001                  9.6785416918284939E-001                  1.3472791831778608E+000                  9.0056173894412339E+008                  6.7856255384610605E+008                  2.0605840228379648E+001                  1.2015634127032405E+002                  2.1669846088909844E+008                 -6.9679414192754742E-005                  1.1489505171075599E-005                                        1                  9.1790173898908019E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.8264794599696799E-001                 -6.9030382109909930E-002                  1.0708225096882786E+000                  1.9278211195271749E+002                  2.3590806041713219E-003 
                                     174                  1.9999999996665061E+000                  9.9999999983325316E-001                  7.3242187500000333E-013                  2.6265098235990596E+000                  1.8272628842778659E+011                  4.1937902947831851E-001                  4.1645339367793026E+000                  1.4606088803519739E+004                 -7.8642980994383445E+000                  1.3667903395808953E-008                  4.3740648401986642E+000                  2.3662729558438252E+004                  3.2436327911755193E+001                  7.0333753806136423E-001                  1.4936333913045051E+006                  1.2886206554582094E+000                  1.2396130424423530E+000                  1.8593707230123499E-001                  9.6874099639995970E-001                  1.3350303335436955E+000                  8.7853976411981344E+008                  6.6046956729650426E+008                  2.0605840228379645E+001                  1.1834138691448955E+002                  2.1778269897256172E+008                 -7.0155134429768039E-005                  1.1536381982296260E-005                                        1                  9.1616845169668365E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.8706029105613578E-001                 -6.9697086824714843E-002                  1.0715979027588358E+000                  1.9325595042071066E+002                  2.3429580837373985E-003 
                                     175                  1.9999999996650415E+000                  9.9999999983252075E-001                  1.1718749999999846E-012                  2.6265025229312715E+000                  1.8272578052032855E+011                  4.1937782230821291E-001                  4.1666392310398201E+000                  1.4677065454653017E+004                 -7.8658246480132910E+000                  1.3619944942684666E-008                  4.3753795653482728E+000                  2.3734471483835470E+004                  3.2480833431995471E+001                  7.0221136778507620E-001                  1.5016820420264504E+006                  1.2940520978430692E+000                  1.2456823773302401E+000                  1.8984309334509736E-001                  9.6986103404987423E-001                  1.3196220778092562E+000                  8.5101363739588499E+008                  6.3783560461532366E+008                  2.0605840228379645E+001                  1.1593917721833481E+002                  2.1921094540763992E+008                 -7.0617754946342777E-005                  1.1583994781790414E-005                                        1                  9.1377992680142564E+005                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                  1.9176786411174118E-001                 -7.0253760421939260E-002                  1.0665729670735948E+000                  1.9399390679582868E+002                  2.3251742955737544E-003 
